station_id,timestamp,bikes_available,docks_available,is_renting,is_returning
4931.05,2026-07-15 16:02:42+00:00,20,0,1,1
8494.07,2026-07-15 16:02:42+00:00,1,25,1,1
5515.08,2026-07-15 16:02:42+00:00,1,36,1,1
4086.05,2026-07-15 16:02:42+00:00,18,1,1,1
7393.09,2026-07-15 16:02:42+00:00,35,3,1,1
7931.05,2026-07-15 16:02:42+00:00,12,8,1,1
5484.09,2026-07-15 16:02:42+00:00,17,28,1,1
5138.03,2026-07-15 16:02:42+00:00,4,15,1,1
6237.01,2026-07-15 16:02:42+00:00,11,8,1,1
5036.06,2026-07-15 16:02:42+00:00,14,8,1,1
3161.02,2026-07-15 16:02:42+00:00,4,14,1,1
4534.06,2026-07-15 16:02:42+00:00,4,13,1,1
6925.09,2026-07-15 16:02:42+00:00,12,38,1,1
5903.06,2026-07-15 16:02:42+00:00,10,5,1,1
6585.11,2026-07-15 16:02:42+00:00,2,18,1,1
3946.07,2026-07-15 16:02:42+00:00,9,26,1,1
6170.02,2026-07-15 16:02:42+00:00,44,0,1,1
5922.04,2026-07-15 16:02:42+00:00,3,40,1,1
7863.03,2026-07-15 16:02:42+00:00,23,10,1,1
5917.02,2026-07-15 16:02:42+00:00,16,5,1,1
7737.06,2026-07-15 16:02:42+00:00,3,13,1,1
3982.01,2026-07-15 16:02:42+00:00,21,2,1,1
3696.05,2026-07-15 16:02:42+00:00,15,1,1,1
3596.04,2026-07-15 16:02:42+00:00,14,8,1,1
3520.01,2026-07-15 16:02:42+00:00,24,0,1,1
3593.1,2026-07-15 16:02:42+00:00,17,3,1,1
7196.04,2026-07-15 16:02:42+00:00,27,0,1,1
5744.07,2026-07-15 16:02:42+00:00,2,18,1,1
6257.06,2026-07-15 16:02:42+00:00,10,64,1,1
4553.04,2026-07-15 16:02:42+00:00,1,14,1,1
4077.07,2026-07-15 16:02:42+00:00,26,3,1,1
3917.03,2026-07-15 16:02:42+00:00,12,8,1,1
4089.01,2026-07-15 16:02:42+00:00,2,17,1,1
4095.03,2026-07-15 16:02:42+00:00,19,11,1,1
8734.04,2026-07-15 16:02:42+00:00,2,13,1,1
6303.02,2026-07-15 16:02:42+00:00,38,16,1,1
5504.05,2026-07-15 16:02:42+00:00,2,10,1,1
5513.11,2026-07-15 16:02:42+00:00,25,0,1,1
5509.02,2026-07-15 16:02:42+00:00,60,2,1,1
2419.03,2026-07-15 16:02:42+00:00,5,5,1,1
6307.07,2026-07-15 16:02:42+00:00,23,5,1,1
6490.02,2026-07-15 16:02:42+00:00,5,16,1,1
5025.02,2026-07-15 16:02:42+00:00,21,1,1,1
7744.06,2026-07-15 16:02:42+00:00,3,21,1,1
6865.03,2026-07-15 16:02:42+00:00,12,8,1,1
5922.07,2026-07-15 16:02:42+00:00,3,31,1,1
2158.08,2026-07-15 16:02:42+00:00,14,3,1,1
5779.08,2026-07-15 16:02:42+00:00,0,53,1,1
7741.01,2026-07-15 16:02:42+00:00,29,4,1,1
6737.03,2026-07-15 16:02:42+00:00,15,3,1,1
6037.02,2026-07-15 16:02:42+00:00,14,5,1,1
7688.12,2026-07-15 16:02:42+00:00,15,22,1,1
3376.04,2026-07-15 16:02:42+00:00,19,1,1,1
5105.01,2026-07-15 16:02:42+00:00,54,8,1,1
4428.02,2026-07-15 16:02:42+00:00,9,19,1,1
7974.01,2026-07-15 16:02:42+00:00,5,21,1,1
2961.05,2026-07-15 16:02:42+00:00,15,13,1,1
5406.04,2026-07-15 16:02:42+00:00,4,11,1,1
8639.01,2026-07-15 16:02:42+00:00,8,11,1,1
8676.01,2026-07-15 16:02:42+00:00,21,0,1,1
7159.08,2026-07-15 16:02:42+00:00,8,23,1,1
7767.06,2026-07-15 16:02:42+00:00,0,16,1,1
2231.10,2026-07-15 16:02:42+00:00,9,4,1,1
5947.06,2026-07-15 16:02:42+00:00,29,43,1,1
6191.06,2026-07-15 16:02:42+00:00,9,9,1,1
4301.07,2026-07-15 16:02:42+00:00,14,5,1,1
6890.01,2026-07-15 16:02:42+00:00,2,27,1,1
4419.03,2026-07-15 16:02:42+00:00,11,6,1,1
3617.02,2026-07-15 16:02:42+00:00,8,9,1,1
5401.03,2026-07-15 16:02:42+00:00,0,20,1,1
2533.04,2026-07-15 16:02:42+00:00,13,2,1,1
6594.02,2026-07-15 16:02:42+00:00,1,19,1,1
5374.01,2026-07-15 16:02:42+00:00,29,29,1,1
8763.08,2026-07-15 16:02:42+00:00,6,7,1,1
8566.05,2026-07-15 16:02:42+00:00,12,19,1,1
3842.08,2026-07-15 16:02:42+00:00,12,7,1,1
8514.05,2026-07-15 16:02:42+00:00,3,26,1,1
2118.13,2026-07-15 16:02:42+00:00,14,0,1,1
3940.04,2026-07-15 16:02:42+00:00,21,0,1,1
7842.16,2026-07-15 16:02:42+00:00,16,3,1,1
8870.01,2026-07-15 16:02:42+00:00,2,10,1,1
6654.05,2026-07-15 16:02:42+00:00,20,1,1,1
2615.05,2026-07-15 16:02:42+00:00,11,3,1,1
8886.05,2026-07-15 16:02:42+00:00,6,10,1,1
6224.06,2026-07-15 16:02:42+00:00,9,29,1,1
3934.06,2026-07-15 16:02:42+00:00,7,13,1,1
4697.01,2026-07-15 16:02:42+00:00,6,11,1,1
8183.02,2026-07-15 16:02:42+00:00,5,12,1,1
5470.12,2026-07-15 16:02:42+00:00,4,0,1,1
8242.04,2026-07-15 16:02:42+00:00,11,11,1,1
3925.03,2026-07-15 16:02:42+00:00,2,18,1,1
6200.03,2026-07-15 16:02:42+00:00,0,20,1,1
5114.08,2026-07-15 16:02:42+00:00,31,13,1,1
5712.03,2026-07-15 16:02:42+00:00,84,0,1,1
4837.03,2026-07-15 16:02:42+00:00,14,8,1,1
6633.01,2026-07-15 16:02:42+00:00,8,20,1,1
2984.04,2026-07-15 16:02:42+00:00,11,12,1,1
6176.11,2026-07-15 16:02:42+00:00,8,16,1,1
6626.11,2026-07-15 16:02:42+00:00,55,1,1,1
5829.12,2026-07-15 16:02:42+00:00,8,90,1,1
6532.06,2026-07-15 16:02:42+00:00,5,27,1,1
8835.05,2026-07-15 16:02:42+00:00,18,0,1,1
5779.09,2026-07-15 16:02:42+00:00,1,86,1,1
5634.03,2026-07-15 16:02:42+00:00,21,3,1,1
4889.06,2026-07-15 16:02:42+00:00,61,4,1,1
3385.06,2026-07-15 16:02:42+00:00,23,5,1,1
2803.04,2026-07-15 16:02:42+00:00,9,2,1,1
7774.02,2026-07-15 16:02:42+00:00,7,13,1,1
9075.05,2026-07-15 16:02:42+00:00,1,16,1,1
7631.23,2026-07-15 16:02:42+00:00,15,19,1,1
5550.05,2026-07-15 16:02:42+00:00,22,25,1,1
4789.03,2026-07-15 16:02:42+00:00,7,29,1,1
5710.04,2026-07-15 16:02:42+00:00,9,8,1,1
6642.08,2026-07-15 16:02:42+00:00,14,8,1,1
8080.01,2026-07-15 16:02:42+00:00,1,18,1,1
5616.01,2026-07-15 16:02:42+00:00,7,41,1,1
4413.08,2026-07-15 16:02:42+00:00,15,14,1,1
6644.04,2026-07-15 16:02:42+00:00,7,35,1,1
8636.04,2026-07-15 16:02:42+00:00,16,1,1,1
4954.07,2026-07-15 16:02:42+00:00,12,7,1,1
5677.04,2026-07-15 16:02:42+00:00,18,0,1,1
4175.14,2026-07-15 16:02:42+00:00,44,6,1,1
8696.05,2026-07-15 16:02:42+00:00,19,0,1,1
5489.06,2026-07-15 16:02:42+00:00,46,2,1,1
3665.06,2026-07-15 16:02:42+00:00,10,4,1,1
6578.01,2026-07-15 16:02:42+00:00,72,2,1,1
6907.03,2026-07-15 16:02:42+00:00,13,11,1,1
8720.02,2026-07-15 16:02:42+00:00,14,5,1,1
3169.07,2026-07-15 16:02:42+00:00,11,12,1,1
4513.09,2026-07-15 16:02:42+00:00,31,12,1,1
6432.09,2026-07-15 16:02:42+00:00,76,2,1,1
4519.04,2026-07-15 16:02:42+00:00,10,11,1,1
7886.02,2026-07-15 16:02:42+00:00,38,1,1,1
7577.27,2026-07-15 16:02:42+00:00,6,32,1,1
7606.01,2026-07-15 16:02:42+00:00,12,42,1,1
7957.11,2026-07-15 16:02:42+00:00,8,12,1,1
6462.05,2026-07-15 16:02:42+00:00,4,14,1,1
3625.07,2026-07-15 16:02:42+00:00,13,6,1,1
6096.01,2026-07-15 16:02:42+00:00,18,2,1,1
8052.01,2026-07-15 16:02:42+00:00,11,8,1,1
6727.02,2026-07-15 16:02:42+00:00,14,5,1,1
3243.02,2026-07-15 16:02:42+00:00,16,5,1,1
4455.11,2026-07-15 16:02:42+00:00,9,15,1,1
8416.10,2026-07-15 16:02:42+00:00,9,15,1,1
6422.08,2026-07-15 16:02:42+00:00,13,37,1,1
6659.10,2026-07-15 16:02:42+00:00,33,2,1,1
4937.03,2026-07-15 16:02:42+00:00,14,6,1,1
6155.03,2026-07-15 16:02:42+00:00,12,9,1,1
6498.09,2026-07-15 16:02:42+00:00,43,21,1,1
2635.08,2026-07-15 16:02:42+00:00,9,2,1,1
8631.03,2026-07-15 16:02:42+00:00,4,18,1,1
6028.01,2026-07-15 16:02:42+00:00,20,4,1,1
8369.08,2026-07-15 16:02:42+00:00,10,10,1,1
6483.06,2026-07-15 16:02:42+00:00,26,8,1,1
6515.01,2026-07-15 16:02:42+00:00,11,26,1,1
7284.01,2026-07-15 16:02:42+00:00,6,16,1,1
5510.05,2026-07-15 16:02:42+00:00,17,4,1,1
3814.01,2026-07-15 16:02:42+00:00,14,7,1,1
8141.05,2026-07-15 16:02:42+00:00,12,7,1,1
4298.05,2026-07-15 16:02:42+00:00,15,11,1,1
4193.14,2026-07-15 16:02:42+00:00,7,23,1,1
4048.03,2026-07-15 16:02:42+00:00,20,2,1,1
7868.05,2026-07-15 16:02:42+00:00,9,7,1,1
7599.02,2026-07-15 16:02:42+00:00,19,9,1,1
4461.04,2026-07-15 16:02:42+00:00,1,21,1,1
3472.03,2026-07-15 16:02:42+00:00,15,5,1,1
6801.16,2026-07-15 16:02:42+00:00,35,1,1,1
8229.04,2026-07-15 16:02:42+00:00,4,17,1,1
7188.10,2026-07-15 16:02:42+00:00,10,36,1,1
2872.02,2026-07-15 16:02:42+00:00,9,12,1,1
6527.07,2026-07-15 16:02:42+00:00,13,3,1,1
5593.01,2026-07-15 16:02:42+00:00,26,46,1,1
5752.07,2026-07-15 16:02:42+00:00,5,24,1,1
5847.08,2026-07-15 16:02:42+00:00,6,48,1,1
5572.07,2026-07-15 16:02:42+00:00,21,8,1,1
6098.02,2026-07-15 16:02:42+00:00,55,1,1,1
5818.07,2026-07-15 16:02:42+00:00,5,10,1,1
5198.04,2026-07-15 16:02:42+00:00,26,17,1,1
4576.11,2026-07-15 16:02:42+00:00,7,16,1,1
6080.07,2026-07-15 16:02:42+00:00,15,2,1,1
8379.06,2026-07-15 16:02:42+00:00,6,19,1,1
6222.04,2026-07-15 16:02:42+00:00,12,8,1,1
5761.06,2026-07-15 16:02:42+00:00,18,1,1,1
4631.02,2026-07-15 16:02:42+00:00,20,8,1,1
6278.05,2026-07-15 16:02:42+00:00,5,27,1,1
8613.09,2026-07-15 16:02:42+00:00,36,0,1,1
7865.09,2026-07-15 16:02:42+00:00,21,0,1,1
6295.07,2026-07-15 16:02:42+00:00,17,3,1,1
6371.03,2026-07-15 16:02:42+00:00,19,1,1,1
3512.03,2026-07-15 16:02:42+00:00,17,2,1,1
5351.03,2026-07-15 16:02:42+00:00,33,9,1,1
8175.06,2026-07-15 16:02:42+00:00,6,17,1,1
5300.05,2026-07-15 16:02:42+00:00,4,24,1,1
5753.02,2026-07-15 16:02:42+00:00,10,3,1,1
8009.05,2026-07-15 16:02:42+00:00,18,0,1,1
7798.02,2026-07-15 16:02:42+00:00,3,19,1,1
4695.04,2026-07-15 16:02:42+00:00,17,0,1,1
7769.06,2026-07-15 16:02:42+00:00,15,7,1,1
8879.02,2026-07-15 16:02:42+00:00,27,7,1,1
5696.03,2026-07-15 16:02:42+00:00,16,5,1,1
5785.10,2026-07-15 16:02:42+00:00,8,12,1,1
4804.03,2026-07-15 16:02:42+00:00,22,0,1,1
7360.10,2026-07-15 16:02:42+00:00,2,32,1,1
5115.05,2026-07-15 16:02:42+00:00,11,15,1,1
5034.03,2026-07-15 16:02:42+00:00,0,17,1,1
6157.04,2026-07-15 16:02:42+00:00,70,4,1,1
5368.03,2026-07-15 16:02:42+00:00,59,5,1,1
6416.06,2026-07-15 16:02:42+00:00,37,5,1,1
4212.01,2026-07-15 16:02:42+00:00,1,19,1,1
8108.02,2026-07-15 16:02:42+00:00,7,14,1,1
8231.09,2026-07-15 16:02:42+00:00,11,6,1,1
6941.03,2026-07-15 16:02:42+00:00,0,15,1,1
6260.04,2026-07-15 16:02:42+00:00,4,20,1,1
5593.04,2026-07-15 16:02:42+00:00,44,32,1,1
6471.02,2026-07-15 16:02:42+00:00,26,9,1,1
2951.05,2026-07-15 16:02:42+00:00,13,11,1,1
6753.08,2026-07-15 16:02:42+00:00,2,43,1,1
8507.02,2026-07-15 16:02:42+00:00,19,0,1,1
6563.12,2026-07-15 16:02:42+00:00,16,13,1,1
3428.02,2026-07-15 16:02:42+00:00,17,1,1,1
5995.07,2026-07-15 16:02:42+00:00,21,0,1,1
6492.04,2026-07-15 16:02:42+00:00,52,2,1,1
6358.05,2026-07-15 16:02:42+00:00,2,16,1,1
4205.06,2026-07-15 16:02:42+00:00,18,4,1,1
4818.03,2026-07-15 16:02:42+00:00,28,1,1,1
6709.01,2026-07-15 16:02:42+00:00,2,18,1,1
7642.04,2026-07-15 16:02:42+00:00,5,14,1,1
7948.10,2026-07-15 16:02:42+00:00,11,15,1,1
3275.03,2026-07-15 16:02:42+00:00,11,9,1,1
5755.01,2026-07-15 16:02:42+00:00,15,8,1,1
4914.03,2026-07-15 16:02:42+00:00,2,15,1,1
5187.03,2026-07-15 16:02:42+00:00,6,17,1,1
7918.12,2026-07-15 16:02:42+00:00,3,15,1,1
6079.03,2026-07-15 16:02:42+00:00,27,10,1,1
6306.06,2026-07-15 16:02:42+00:00,11,59,1,1
4354.07,2026-07-15 16:02:42+00:00,42,7,1,1
7626.02,2026-07-15 16:02:42+00:00,9,11,1,1
5247.10,2026-07-15 16:02:42+00:00,52,11,1,1
6605.08,2026-07-15 16:02:42+00:00,9,12,1,1
7484.05,2026-07-15 16:02:42+00:00,7,35,1,1
5184.08,2026-07-15 16:02:42+00:00,44,0,1,1
5626.13,2026-07-15 16:02:42+00:00,7,59,1,1
7720.03,2026-07-15 16:02:42+00:00,44,2,1,1
5971.09,2026-07-15 16:02:42+00:00,1,45,1,1
4812.04,2026-07-15 16:02:42+00:00,19,0,1,1
3608.06,2026-07-15 16:02:42+00:00,15,3,1,1
3722.04,2026-07-15 16:02:42+00:00,1,19,1,1
4912.10,2026-07-15 16:02:42+00:00,1,13,1,1
3628.11,2026-07-15 16:02:42+00:00,3,20,1,1
4721.01,2026-07-15 16:02:42+00:00,4,20,1,1
4979.07,2026-07-15 16:02:42+00:00,22,0,1,1
6148.02,2026-07-15 16:02:42+00:00,3,49,1,1
8776.02,2026-07-15 16:02:42+00:00,15,1,1,1
7540.02,2026-07-15 16:02:42+00:00,14,10,1,1
2843.01,2026-07-15 16:02:42+00:00,12,5,1,1
6576.07,2026-07-15 16:02:42+00:00,6,16,1,1
JC141,2026-07-15 16:02:42+00:00,0,0,0,0
HB502,2026-07-15 16:02:42+00:00,5,19,1,1
JC074,2026-07-15 16:02:42+00:00,4,10,1,1
JC110,2026-07-15 16:02:42+00:00,7,13,1,1
JC051,2026-07-15 16:02:42+00:00,3,15,1,1
JC066,2026-07-15 16:02:42+00:00,13,4,1,1
HB301,2026-07-15 16:02:42+00:00,1,17,1,1
JC038,2026-07-15 16:02:42+00:00,17,5,1,1
JC133,2026-07-15 16:02:42+00:00,8,8,1,1
HB305,2026-07-15 16:02:42+00:00,4,14,1,1
JC138,2026-07-15 16:02:42+00:00,10,3,1,1
HB611,2026-07-15 16:02:42+00:00,11,3,1,1
HB105,2026-07-15 16:02:42+00:00,8,0,1,1
HB203,2026-07-15 16:02:42+00:00,8,6,1,1
JC099,2026-07-15 16:02:42+00:00,1,12,1,1
HB304,2026-07-15 16:02:42+00:00,6,16,1,1
JC120,2026-07-15 16:02:42+00:00,8,10,1,1
JC003,2026-07-15 16:02:42+00:00,19,1,1,1
JC137,2026-07-15 16:02:42+00:00,10,1,1,1
HB202,2026-07-15 16:02:42+00:00,25,6,1,1
JC149,2026-07-15 16:02:42+00:00,24,6,1,1
JC095,2026-07-15 16:02:42+00:00,0,14,1,1
HB303,2026-07-15 16:02:42+00:00,0,17,1,1
JC116,2026-07-15 16:02:42+00:00,29,1,1,1
JC034,2026-07-15 16:02:42+00:00,1,19,1,1
JC013,2026-07-15 16:02:42+00:00,1,24,1,1
HB601,2026-07-15 16:02:42+00:00,7,14,1,1
JC019,2026-07-15 16:02:42+00:00,8,18,1,1
JC077,2026-07-15 16:02:42+00:00,1,13,1,1
HB404,2026-07-15 16:02:42+00:00,6,16,1,1
JC024,2026-07-15 16:02:42+00:00,3,15,1,1
JC098,2026-07-15 16:02:42+00:00,13,4,1,1
JC065,2026-07-15 16:02:42+00:00,16,1,1,1
JC094,2026-07-15 16:02:42+00:00,0,18,1,1
JC082,2026-07-15 16:02:42+00:00,14,4,1,1
JC121,2026-07-15 16:02:42+00:00,0,13,1,1
HB103,2026-07-15 16:02:42+00:00,28,1,1,1
JC076,2026-07-15 16:02:42+00:00,9,7,1,1
JC020,2026-07-15 16:02:42+00:00,1,12,1,1
JC102,2026-07-15 16:02:42+00:00,16,1,1,1
HB402,2026-07-15 16:02:42+00:00,2,19,1,1
JC035,2026-07-15 16:02:42+00:00,8,14,1,1
JC147,2026-07-15 16:02:42+00:00,0,0,0,0
JC123,2026-07-15 16:02:42+00:00,4,10,1,1
JC135,2026-07-15 16:02:42+00:00,13,2,1,1
JC057,2026-07-15 16:02:42+00:00,1,16,1,1
JC103,2026-07-15 16:02:42+00:00,17,0,1,1
JC072,2026-07-15 16:02:42+00:00,0,13,1,1
JC108,2026-07-15 16:02:42+00:00,11,7,1,1
HB506,2026-07-15 16:02:42+00:00,8,9,1,1
JC115,2026-07-15 16:02:42+00:00,20,10,1,1
HB505,2026-07-15 16:02:42+00:00,5,9,1,1
HB401,2026-07-15 16:02:42+00:00,0,20,1,1
HB501,2026-07-15 16:02:42+00:00,9,17,1,1
HB610,2026-07-15 16:02:42+00:00,8,7,1,1
JC002,2026-07-15 16:02:42+00:00,12,0,1,1
JC053,2026-07-15 16:02:42+00:00,4,14,1,1
JC107,2026-07-15 16:02:42+00:00,5,13,1,1
JC097,2026-07-15 16:02:42+00:00,10,8,1,1
JC130,2026-07-15 16:02:42+00:00,8,6,1,1
JC022,2026-07-15 16:02:42+00:00,0,24,1,1
JC132,2026-07-15 16:02:42+00:00,3,12,1,1
JC063,2026-07-15 16:02:42+00:00,0,17,1,1
HB612,2026-07-15 16:02:42+00:00,21,1,1,1
HB409,2026-07-15 16:02:42+00:00,4,9,1,1
HB503,2026-07-15 16:02:42+00:00,10,10,1,1
JC143,2026-07-15 16:02:42+00:00,5,11,1,1
JC059,2026-07-15 16:02:42+00:00,0,17,1,1
JC118,2026-07-15 16:02:42+00:00,0,15,1,1
JC142,2026-07-15 16:02:42+00:00,7,7,1,1
HB609,2026-07-15 16:02:42+00:00,20,1,1,1
JC023,2026-07-15 16:02:42+00:00,0,21,1,1
JC144,2026-07-15 16:02:42+00:00,9,7,1,1
JC032,2026-07-15 16:02:42+00:00,5,17,1,1
JC018,2026-07-15 16:02:42+00:00,8,9,1,1
JC009,2026-07-15 16:02:42+00:00,4,22,1,1
JC145,2026-07-15 16:02:42+00:00,4,10,1,1
JC124,2026-07-15 16:02:42+00:00,18,3,1,1
JC080,2026-07-15 16:02:42+00:00,0,14,1,1
JC117,2026-07-15 16:02:42+00:00,0,9,1,1
HB407,2026-07-15 16:02:42+00:00,0,15,1,1
JC140,2026-07-15 16:02:42+00:00,3,10,1,1
JC078,2026-07-15 16:02:42+00:00,3,11,1,1
JC008,2026-07-15 16:02:42+00:00,13,1,1,1
JC055,2026-07-15 16:02:42+00:00,1,21,1,1
HB602,2026-07-15 16:02:42+00:00,5,13,1,1
JC146,2026-07-15 16:02:42+00:00,0,0,0,0
HB201,2026-07-15 16:02:42+00:00,17,11,1,1
JC105,2026-07-15 16:02:42+00:00,15,17,1,1
JC134,2026-07-15 16:02:42+00:00,5,11,1,1
HB408,2026-07-15 16:02:42+00:00,3,15,1,1
JC006,2026-07-15 16:02:42+00:00,8,14,1,1
JC122,2026-07-15 16:02:42+00:00,3,12,1,1
HB101,2026-07-15 16:02:42+00:00,22,1,1,1
HB106,2026-07-15 16:02:42+00:00,24,21,1,1
JC119,2026-07-15 16:02:42+00:00,5,8,1,1
JC027,2026-07-15 16:02:42+00:00,2,12,1,1
JC052,2026-07-15 16:02:42+00:00,4,18,1,1
JC109,2026-07-15 16:02:42+00:00,41,4,1,1
JC075,2026-07-15 16:02:42+00:00,0,14,1,1
HB608,2026-07-15 16:02:42+00:00,1,14,1,1
JC014,2026-07-15 16:02:42+00:00,6,8,1,1
JC093,2026-07-15 16:02:42+00:00,1,17,1,1
HB302,2026-07-15 16:02:42+00:00,8,10,1,1
JC084,2026-07-15 16:02:42+00:00,6,8,1,1
JC131,2026-07-15 16:02:42+00:00,12,6,1,1
JC139,2026-07-15 16:02:42+00:00,10,7,1,1
JC127,2026-07-15 16:02:42+00:00,4,10,1,1
HB603,2026-07-15 16:02:42+00:00,0,20,1,1
JC081,2026-07-15 16:02:42+00:00,0,14,1,1
5785.05,2026-07-15 17:35:57+00:00,0,0,0,0
5216.06,2026-07-15 17:35:57+00:00,0,0,0,0
5788.15,2026-07-15 17:35:57+00:00,0,0,0,0
7983.02,2026-07-15 17:35:57+00:00,0,0,0,0
7883.06,2026-07-15 17:35:57+00:00,0,0,0,0
5656.03,2026-07-15 17:35:57+00:00,0,0,0,0
3671.02,2026-07-15 17:35:57+00:00,0,0,0,0
3398.02,2026-07-15 17:35:57+00:00,0,0,0,0
3510.06,2026-07-15 17:35:57+00:00,0,0,0,0
3655.06,2026-07-15 17:35:57+00:00,0,0,0,0
3437.03,2026-07-15 17:35:57+00:00,0,0,0,0
3766.02,2026-07-15 17:35:57+00:00,0,0,0,0
3550.05,2026-07-15 17:35:57+00:00,0,0,0,0
3623.03,2026-07-15 17:35:57+00:00,0,0,0,0
3518.04,2026-07-15 17:35:57+00:00,0,0,0,0
3478.04,2026-07-15 17:35:57+00:00,0,0,0,0
3663.01,2026-07-15 17:35:57+00:00,0,0,0,0
3678.05,2026-07-15 17:35:57+00:00,0,0,0,0
3646.04,2026-07-15 17:35:57+00:00,0,0,0,0
4157.10,2026-07-15 17:35:57+00:00,0,0,0,0
5613.04,2026-07-15 17:35:57+00:00,0,0,0,0
6887.03,2026-07-15 17:35:57+00:00,0,0,0,0
5433.03,2026-07-15 17:35:57+00:00,5,20,1,1
6398.08,2026-07-15 17:35:57+00:00,43,3,1,1
5772.05,2026-07-15 17:35:57+00:00,36,18,1,1
8293.12,2026-07-15 17:35:57+00:00,6,12,1,1
8049.10,2026-07-15 17:35:57+00:00,6,17,1,1
3839.02,2026-07-15 17:35:57+00:00,2,25,1,1
4116.08,2026-07-15 17:35:57+00:00,3,18,1,1
3373.01,2026-07-15 17:35:57+00:00,14,4,1,1
4680.05,2026-07-15 17:35:57+00:00,0,26,1,1
5579.04,2026-07-15 17:35:57+00:00,18,1,1,1
4330.09,2026-07-15 17:35:57+00:00,34,1,1,1
3657.06,2026-07-15 17:35:57+00:00,14,8,1,1
8103.05,2026-07-15 17:35:57+00:00,5,13,1,1
7057.07,2026-07-15 17:35:57+00:00,2,23,1,1
6218.04,2026-07-15 17:35:57+00:00,3,16,1,1
7074.01,2026-07-15 17:35:57+00:00,18,3,1,1
3240.15,2026-07-15 17:35:57+00:00,16,4,1,1
7657.03,2026-07-15 17:35:57+00:00,9,6,1,1
7966.02,2026-07-15 17:35:57+00:00,14,13,1,1
6869.06,2026-07-15 17:35:57+00:00,11,5,1,1
4614.04,2026-07-15 17:35:57+00:00,17,32,1,1
5190.09,2026-07-15 17:35:57+00:00,5,37,1,1
7126.01,2026-07-15 17:35:57+00:00,18,14,1,1
4665.02,2026-07-15 17:35:57+00:00,16,1,1,1
3919.07,2026-07-15 17:35:57+00:00,33,6,1,1
4560.01,2026-07-15 17:35:57+00:00,1,17,1,1
4474.01,2026-07-15 17:35:57+00:00,5,17,1,1
8643.01,2026-07-15 17:35:57+00:00,18,1,1,1
3593.01,2026-07-15 17:35:57+00:00,10,12,1,1
6708.04,2026-07-15 17:35:57+00:00,89,10,1,1
3286.07,2026-07-15 17:35:57+00:00,21,0,1,1
3408.05,2026-07-15 17:35:57+00:00,23,3,1,1
6626.01,2026-07-15 17:35:57+00:00,55,5,1,1
3776.05,2026-07-15 17:35:57+00:00,8,8,1,1
3019.02,2026-07-15 17:35:57+00:00,6,14,1,1
6662.01,2026-07-15 17:35:57+00:00,12,6,1,1
3050.03,2026-07-15 17:35:57+00:00,7,20,1,1
5053.01,2026-07-15 17:35:57+00:00,18,6,1,1
8430.03,2026-07-15 17:35:57+00:00,11,13,1,1
8458.03,2026-07-15 17:35:57+00:00,15,5,1,1
5657.06,2026-07-15 17:35:57+00:00,7,5,1,1
8325.12,2026-07-15 17:35:57+00:00,13,9,1,1
6873.01,2026-07-15 17:35:57+00:00,16,13,1,1
8061.01,2026-07-15 17:35:57+00:00,7,10,1,1
5794.05,2026-07-15 17:35:57+00:00,13,41,1,1
6660.07,2026-07-15 17:35:57+00:00,5,15,1,1
8016.07,2026-07-15 17:35:57+00:00,12,8,1,1
8505.08,2026-07-15 17:35:57+00:00,19,0,1,1
7580.01,2026-07-15 17:35:57+00:00,0,36,1,1
4990.02,2026-07-15 17:35:57+00:00,25,1,1,1
7504.19,2026-07-15 17:35:57+00:00,25,0,1,1
8647.10,2026-07-15 17:35:57+00:00,17,2,1,1
7363.03,2026-07-15 17:35:57+00:00,13,5,1,1
7867.04,2026-07-15 17:35:57+00:00,11,7,1,1
5553.03,2026-07-15 17:35:57+00:00,16,39,1,1
5956.04,2026-07-15 17:35:57+00:00,8,8,1,1
6560.15,2026-07-15 17:35:57+00:00,45,18,1,1
3865.05,2026-07-15 17:35:57+00:00,3,26,1,1
5471.04,2026-07-15 17:35:57+00:00,6,13,1,1
4119.04,2026-07-15 17:35:57+00:00,12,6,1,1
5351.07,2026-07-15 17:35:57+00:00,41,3,1,1
5074.08,2026-07-15 17:35:57+00:00,2,16,1,1
3007.05,2026-07-15 17:35:57+00:00,12,8,1,1
8356.02,2026-07-15 17:35:57+00:00,1,17,1,1
8160.03,2026-07-15 17:35:57+00:00,14,7,1,1
5326.06,2026-07-15 17:35:57+00:00,6,11,1,1
6382.05,2026-07-15 17:35:57+00:00,42,6,1,1
7286.02,2026-07-15 17:35:57+00:00,53,15,1,1
5860.02,2026-07-15 17:35:57+00:00,11,9,1,1
7210.07,2026-07-15 17:35:57+00:00,6,14,1,1
6089.07,2026-07-15 17:35:57+00:00,68,9,1,1
8474.02,2026-07-15 17:35:57+00:00,13,3,1,1
5923.02,2026-07-15 17:35:57+00:00,2,16,1,1
3648.08,2026-07-15 17:35:57+00:00,14,4,1,1
4175.15,2026-07-15 17:35:57+00:00,22,5,1,1
4880.11,2026-07-15 17:35:57+00:00,2,19,1,1
6717.01,2026-07-15 17:35:57+00:00,6,22,1,1
7116.04,2026-07-15 17:35:57+00:00,5,20,1,1
8152.03,2026-07-15 17:35:57+00:00,2,14,1,1
5676.04,2026-07-15 17:35:57+00:00,0,34,1,1
5021.05,2026-07-15 17:35:57+00:00,14,28,1,1
